1558947059007, 1558947059100, 93, 4, 97
1558947060007, 1558947060102, 95, 5, 100
1558947061002, 1558947061063, 61, 1, 62
1558947077991, 1558947077991, 0, 47, 47
1558947078002, 1558947078266, 264, 1, 265
1558947079006, 1558947079027, 21, 4, 25
1558947080002, 1558947080026, 24, 1, 25
1558947081006, 1558947081040, 34, 4, 38
1558947082005, 1558947082036, 31, 3, 34
1558947083005, 1558947083022, 17, 3, 20
1558947084004, 1558947084030, 26, 2, 28
1558947085005, 1558947085041, 36, 3, 39
1558947086004, 1558947086027, 23, 3, 26
1558947087004, 1558947087043, 39, 3, 42
1558947196707, 1558947196707, 0, 52, 52
1558947197005, 1558947197300, 295, 3, 298
1558947198006, 1558947198050, 44, 4, 48
1558947199006, 1558947199049, 43, 3, 46
1558947200005, 1558947200056, 51, 3, 54
1558947201005, 1558947201047, 42, 3, 45
1558947202005, 1558947202039, 34, 3, 37
1558947203006, 1558947203058, 52, 4, 56
1558947204004, 1558947204020, 16, 3, 19
1558947229897, 1558947229897, 0, 46, 46
1558947230002, 1558947230258, 256, 1, 257
1558947231006, 1558947231048, 42, 4, 46
1558947232005, 1558947232046, 41, 3, 44
1558947233005, 1558947233048, 43, 3, 46
1558947234005, 1558947234051, 46, 3, 49
1558947235005, 1558947235024, 19, 3, 22
1558947236003, 1558947236039, 36, 2, 38
1558947237005, 1558947237029, 24, 3, 27
1558947238002, 1558947238021, 19, 1, 20
1558947239004, 1558947239070, 66, 2, 68
1558947240005, 1558947240042, 37, 3, 40
1558947241004, 1558947241038, 34, 2, 36
1558947242002, 1558947242013, 11, 1, 12
1558947243001, 1558947243023, 22, 0, 22
1558947244002, 1558947244013, 11, 1, 12
1558947245003, 1558947245028, 25, 2, 27
1558947246004, 1558947246036, 32, 2, 34
1558947247004, 1558947247037, 33, 2, 35
1558947248002, 1558947248009, 7, 1, 8
1558947249003, 1558947249018, 15, 2, 17
1558947250004, 1558947250026, 22, 2, 24
1558947251004, 1558947251025, 21, 2, 23
1558947252002, 1558947252016, 14, 1, 15
1558947253002, 1558947253013, 11, 1, 12
1558947254002, 1558947254012, 10, 1, 11
1558947322586, 1558947322586, 0, 60, 60
1558947323005, 1558947323283, 278, 3, 281
1558947324006, 1558947324028, 22, 4, 26
1558947325005, 1558947325024, 19, 3, 22
1558947326005, 1558947326023, 18, 3, 21
1558947327006, 1558947327028, 22, 4, 26
1558947328005, 1558947328022, 17, 3, 20
1558947329005, 1558947329028, 23, 3, 26
1558947330005, 1558947330024, 19, 3, 22
1558947331005, 1558947331029, 24, 3, 27
1558947332004, 1558947332023, 19, 2, 21
1558947333005, 1558947333020, 15, 3, 18
1558947334004, 1558947334039, 35, 2, 37
1558947335004, 1558947335019, 15, 2, 17
1558947336004, 1558947336017, 13, 3, 16
1558947337004, 1558947337016, 12, 2, 14
1558947338003, 1558947338014, 11, 2, 13
1558947339004, 1558947339022, 18, 3, 21
1558947369325, 1558947369325, 0, 53, 53
1558947443073, 1558947443073, 0, 54, 54
1558947443075, 1558947443337, 262, 1, 263
1558947444005, 1558947444028, 23, 3, 26
1558947445005, 1558947445032, 27, 3, 30
1558947446006, 1558947446032, 26, 3, 29
1558947447005, 1558947447033, 28, 3, 31
1558947448002, 1558947448027, 25, 1, 26
1558947449005, 1558947449055, 50, 3, 53
1558947450005, 1558947450048, 43, 3, 46
1558947532345, 1558947532345, 0, 59, 59
1558947533005, 1558947533258, 253, 3, 256
1558947534006, 1558947534028, 22, 4, 26
1558947535005, 1558947535031, 26, 3, 29
1558947536005, 1558947536027, 22, 3, 25
1558947537004, 1558947537031, 27, 2, 29
1558947538005, 1558947538024, 19, 3, 22
1558947539004, 1558947539035, 31, 3, 34
1558947540005, 1558947540065, 60, 3, 63
1558947541005, 1558947541023, 18, 3, 21
1558947542002, 1558947542026, 24, 1, 25
1558947727382, 1558947727382, 0, 47, 47
1558947728007, 1558947728295, 288, 4, 292
1558947729006, 1558947729050, 44, 3, 47
1558947730006, 1558947730046, 40, 3, 43
1558947731005, 1558947731054, 49, 2, 51
1558947732002, 1558947732022, 20, 1, 21
1558947733005, 1558947733051, 46, 3, 49
1558947734005, 1558947734057, 52, 3, 55
1558947735008, 1558947735062, 54, 6, 60
1558947736004, 1558947736054, 50, 3, 53
1558947737002, 1558947737029, 27, 1, 28
1558947738002, 1558947738018, 16, 1, 17
1558947739002, 1558947739015, 13, 1, 14
1558947740002, 1558947740015, 13, 1, 14
1558947741005, 1558947741020, 15, 3, 18
1558947742005, 1558947742019, 14, 2, 16
1558947743004, 1558947743017, 13, 2, 15
1558947744004, 1558947744019, 15, 2, 17
1558947745005, 1558947745018, 13, 3, 16
1558947746003, 1558947746025, 22, 2, 24
1558947747001, 1558947747009, 8, 0, 8
1558947748004, 1558947748029, 25, 3, 28
1558947749005, 1558947749034, 29, 4, 33
1558947750003, 1558947750026, 23, 2, 25
1558947751003, 1558947751027, 24, 2, 26
1558947752004, 1558947752022, 18, 2, 20
1558947753003, 1558947753033, 30, 2, 32
1558947754003, 1558947754029, 26, 2, 28
1558947755004, 1558947755051, 47, 2, 49
1558947756003, 1558947756029, 26, 1, 27
1558947757003, 1558947757023, 20, 2, 22
1558947758004, 1558947758025, 21, 2, 23
1558947759004, 1558947759030, 26, 2, 28
1558947760003, 1558947760022, 19, 2, 21
1558947761003, 1558947761021, 18, 2, 20
1558947762003, 1558947762020, 17, 2, 19
1558947763004, 1558947763022, 18, 2, 20
1558947764003, 1558947764027, 24, 2, 26
1558947765003, 1558947765014, 11, 1, 12
1558947766003, 1558947766021, 18, 2, 20
1558947767003, 1558947767018, 15, 1, 16
1558947768003, 1558947768023, 20, 2, 22
1558947769004, 1558947769022, 18, 2, 20
1558947770003, 1558947770023, 20, 1, 21
1558947771003, 1558947771020, 17, 2, 19
1558947772003, 1558947772027, 24, 1, 25
1558947773003, 1558947773031, 28, 2, 30
1558947774003, 1558947774021, 18, 1, 19
1558947775003, 1558947775021, 18, 1, 19
1558947776001, 1558947776007, 6, 1, 7
1558947777002, 1558947777010, 8, 1, 9
1558947778001, 1558947778008, 7, 0, 7
1558947779003, 1558947779055, 52, 2, 54
1558947780003, 1558947780034, 31, 1, 32
1558947781003, 1558947781020, 17, 2, 19
1558947782001, 1558947782007, 6, 0, 6
1558947783003, 1558947783016, 13, 2, 15
1558947784002, 1558947784011, 9, 1, 10
1558947785003, 1558947785017, 14, 2, 16
1558947786002, 1558947786018, 16, 1, 17
1558947787002, 1558947787012, 10, 1, 11
1558947788003, 1558947788040, 37, 2, 39
1558947789002, 1558947789019, 17, 1, 18
1558947790003, 1558947790021, 18, 1, 19
1558947791003, 1558947791019, 16, 2, 18
1558947792002, 1558947792011, 9, 1, 10
1558947793003, 1558947793015, 12, 2, 14
1558947794003, 1558947794018, 15, 2, 17
1558947795003, 1558947795019, 16, 2, 18
1558947796001, 1558947796006, 5, 1, 6
1558947797003, 1558947797018, 15, 2, 17
1558947798002, 1558947798019, 17, 1, 18
1558947799003, 1558947799015, 12, 2, 14
1558947800002, 1558947800021, 19, 1, 20
1558947801003, 1558947801018, 15, 2, 17
1558947802002, 1558947802017, 15, 1, 16
1558947803003, 1558947803018, 15, 2, 17
1558947804003, 1558947804044, 41, 1, 42
1558947805003, 1558947805020, 17, 2, 19
1558947806002, 1558947806017, 15, 1, 16
1558947807002, 1558947807017, 15, 1, 16
1558947808003, 1558947808010, 7, 1, 8
1558947809002, 1558947809017, 15, 1, 16
1558947810003, 1558947810016, 13, 1, 14
1558947811003, 1558947811017, 14, 2, 16
1558947812002, 1558947812017, 15, 1, 16
1558947813003, 1558947813021, 18, 1, 19
1558947814002, 1558947814021, 19, 1, 20
1558947815002, 1558947815019, 17, 1, 18
1558947816001, 1558947816007, 6, 1, 7
1558947817003, 1558947817018, 15, 2, 17
1558947818003, 1558947818035, 32, 3, 35
1558947819001, 1558947819005, 4, 1, 5
1558947820002, 1558947820014, 12, 1, 13
1558947928961, 1558947928961, 0, 46, 46
1558947929002, 1558947929252, 250, 1, 251
1558947930006, 1558947930029, 23, 3, 26
1558947931006, 1558947931024, 18, 4, 22
1558947932004, 1558947932024, 20, 2, 22
1558947933005, 1558947933052, 47, 3, 50
1558948075815, 1558948075815, 0, 56, 56
1558948076007, 1558948076297, 290, 3, 293
1558948077005, 1558948077028, 23, 3, 26
1558948078003, 1558948078028, 25, 2, 27
1558948079006, 1558948079058, 52, 3, 55
1558948218705, 1558948218705, 0, 46, 46
1558948219006, 1558948219317, 311, 3, 314
1558948220005, 1558948220027, 22, 3, 25
1558948221002, 1558948221022, 20, 1, 21
1558948222006, 1558948222111, 105, 4, 109
1558948223006, 1558948223034, 28, 4, 32
1558948224005, 1558948224035, 30, 3, 33
1558948586000, 1558948586000, 0, 45, 45
1558948587007, 1558948587007, 0, 4, 4
1558948589006, 1558948589006, 0, 3, 3
1558948677937, 1558948677937, 0, 11711, 11711
1558949376975, 1558949376975, 0, 650116, 650116
1558949413119, 1558949413119, 0, 49, 49
1558949414006, 1558949414154, 148, 4, 152
1559045455655, 1559045455655, 0, 47, 47
1559045456006, 1559045456187, 181, 3, 184
1559045457005, 1559045457033, 28, 3, 31
1559045458002, 1559045458021, 19, 1, 20
1559045568685, 1559045568832, 147, 48, 195
1559045569002, 1559045569054, 52, 1, 53
1559045570005, 1559045570024, 19, 3, 22
1559045571004, 1559045571029, 25, 2, 27
1559045616908, 1559045617063, 155, 47, 202
1559045617064, 1559045617091, 27, 1, 28
1559045618006, 1559045618030, 24, 3, 27
1559045619004, 1559045619043, 39, 2, 41
1559045942422, 1559045942681, 259, 45, 304
1559045943006, 1559045943079, 73, 3, 76
1559045944003, 1559045944056, 53, 2, 55
1559045945005, 1559045945122, 117, 3, 120
1559045946005, 1559045946092, 87, 3, 90
1559045947005, 1559045947073, 68, 2, 70
1559045948002, 1559045948002, 0, 1, 1
1559045949005, 1559045949005, 0, 3, 3
1559045950005, 1559045950005, 0, 2, 2
1559045951005, 1559045951005, 0, 2, 2
1559045952002, 1559045952002, 0, 1, 1
1559045953005, 1559045953005, 0, 3, 3
1559045954002, 1559045954002, 0, 1, 1
1559045955006, 1559045955006, 0, 4, 4
1559045956005, 1559045956005, 0, 3, 3
1559045957006, 1559045957006, 0, 3, 3
1559045958004, 1559045958005, 1, 2, 3
1559046038636, 1559046038921, 285, 48, 333
1559046039003, 1559046039128, 125, 2, 127
1559046040006, 1559046040046, 40, 4, 44
1559046041002, 1559046041043, 41, 1, 42
1559046042005, 1559046042062, 57, 3, 60
1559046043005, 1559046043053, 48, 3, 51
1559046044005, 1559046044006, 1, 2, 3
1559046045005, 1559046045044, 39, 3, 42
1559046046005, 1559046046050, 45, 3, 48
1559046047004, 1559046047060, 56, 2, 58
1559046048005, 1559046048057, 52, 3, 55
1559046049004, 1559046049039, 35, 2, 37
1559046050005, 1559046050039, 34, 3, 37
1559046051005, 1559046051005, 0, 3, 3
1559046052005, 1559046052038, 33, 3, 36
1559046053007, 1559046053048, 41, 4, 45
1559046054005, 1559046054092, 87, 4, 91
1559046055002, 1559046055033, 31, 1, 32
1559046056009, 1559046056043, 34, 2, 36
1559046057003, 1559046057047, 44, 2, 46
1559046058001, 1559046058001, 0, 1, 1
1559046059004, 1559046059013, 9, 2, 11
1559046060001, 1559046060010, 9, 1, 10
1559046061004, 1559046061024, 20, 3, 23
1559046062004, 1559046062023, 19, 3, 22
1559046063004, 1559046063013, 9, 2, 11
1559046064004, 1559046064019, 15, 2, 17
1559046851984, 1559046852313, 329, 48, 377
1559046852321, 1559046852363, 42, 8, 50
1559046853007, 1559046853114, 107, 3, 110
1559046854002, 1559046854043, 41, 1, 42
1559046855005, 1559046855154, 149, 3, 152
1559046856005, 1559046856082, 77, 3, 80
1559046857002, 1559046857002, 0, 1, 1
1559046858002, 1559046858031, 29, 1, 30
1559047060412, 1559047060680, 268, 47, 315
1559047061006, 1559047061149, 143, 4, 147
1559047062002, 1559047062056, 54, 1, 55
1559047063006, 1559047063063, 57, 4, 61
1559047064005, 1559047064070, 65, 3, 68
1559047065004, 1559047065044, 40, 2, 42
1559047066004, 1559047066043, 39, 2, 41
1559047067004, 1559047067072, 68, 2, 70
1559048348856, 1559048349169, 313, 46, 359
1559048349178, 1559048349241, 63, 1, 64
1559048350005, 1559048350061, 56, 2, 58
1559048351003, 1559048351027, 24, 2, 26
1559048352005, 1559048352097, 92, 3, 95
1559048419831, 1559048420144, 313, 42, 355
1559048420156, 1559048420203, 47, 1, 48
1559048421002, 1559048421060, 58, 1, 59
1559048422002, 1559048422079, 77, 1, 78
1559048423005, 1559048423095, 90, 3, 93
1559048479167, 1559048479457, 290, 55, 345
1559048480007, 1559048480061, 54, 4, 58
1559048481002, 1559048481066, 64, 1, 65
1559048664704, 1559048665120, 416, 64, 480
1559048665123, 1559048665204, 81, 2, 83
1559048666008, 1559048666081, 73, 7, 80
1559048667005, 1559048667102, 97, 2, 99
1559048668005, 1559048668141, 136, 3, 139
1559048669006, 1559048669077, 71, 3, 74
1559048670004, 1559048670032, 28, 1, 29
1559048671004, 1559048671037, 33, 2, 35
1559048672004, 1559048672035, 31, 1, 32
1559048673005, 1559048673046, 41, 2, 43
1559048674004, 1559048674055, 51, 2, 53
1559048675004, 1559048675046, 42, 2, 44
1559048676004, 1559048676032, 28, 2, 30
1559048677004, 1559048677035, 31, 2, 33
1559048678001, 1559048678025, 24, 1, 25
1559048679006, 1559048679051, 45, 2, 47
1559048680003, 1559048680037, 34, 2, 36
1559048681004, 1559048681040, 36, 2, 38
1559048682004, 1559048682035, 31, 2, 33
1559048683004, 1559048683024, 20, 2, 22
1559048684004, 1559048684019, 15, 2, 17
1559048685004, 1559048685025, 21, 3, 24
1559048686003, 1559048686012, 9, 2, 11
1559048687004, 1559048687023, 19, 2, 21
1559048688003, 1559048688026, 23, 2, 25
1559049553288, 1559049553572, 284, 47, 331
1559049554002, 1559049554050, 48, 1, 49
1559049555002, 1559049555028, 26, 1, 27
1559049556005, 1559049556133, 128, 3, 131
1559049557004, 1559049557056, 52, 2, 54
1559049558005, 1559049558038, 33, 2, 35
1559049559005, 1559049559033, 28, 3, 31
1559049560005, 1559049560024, 19, 3, 22
1559049561004, 1559049561048, 44, 3, 47
1559049562003, 1559049562040, 37, 2, 39
1559049563003, 1559049563054, 51, 2, 53
1559049564004, 1559049564033, 29, 2, 31
1559049565005, 1559049565014, 9, 2, 11
1559049566005, 1559049566032, 27, 3, 30
1559049567002, 1559049567017, 15, 1, 16
1559049568005, 1559049568019, 14, 2, 16
1559049569003, 1559049569017, 14, 1, 15
1559049570004, 1559049570013, 9, 2, 11
1559049571004, 1559049571018, 14, 2, 16
1559049572004, 1559049572021, 17, 2, 19
1559049573005, 1559049573019, 14, 3, 17
1559049574004, 1559049574015, 11, 3, 14
1559049575003, 1559049575011, 8, 2, 10
1559049576004, 1559049576045, 41, 2, 43
1559049577003, 1559049577011, 8, 1, 9
1559049578003, 1559049578012, 9, 1, 10
1559049579003, 1559049579009, 6, 2, 8
1559049580003, 1559049580010, 7, 2, 9
1559049581003, 1559049581010, 7, 2, 9
1559049582004, 1559049582013, 9, 3, 12
1559049583003, 1559049583010, 7, 2, 9
1559049584003, 1559049584009, 6, 2, 8
1559049585003, 1559049585011, 8, 2, 10
1559049586003, 1559049586010, 7, 1, 8
1559049587003, 1559049587009, 6, 2, 8
1559049588003, 1559049588018, 15, 2, 17
1559049589003, 1559049589013, 10, 2, 12
1559049590002, 1559049590009, 7, 1, 8
1559049591003, 1559049591010, 7, 2, 9
1559049592003, 1559049592008, 5, 2, 7
1559049593002, 1559049593008, 6, 1, 7
1559049594003, 1559049594017, 14, 1, 15
1559049595004, 1559049595016, 12, 2, 14
1559049871807, 1559049872089, 282, 53, 335
1559049872092, 1559049872121, 29, 1, 30
1559049873007, 1559049873043, 36, 4, 40
1559049874002, 1559049874050, 48, 1, 49
1559049875006, 1559049875138, 132, 3, 135
1559049876006, 1559049876040, 34, 3, 37
1559049877005, 1559049877026, 21, 2, 23
1559049878004, 1559049878030, 26, 2, 28
1559049879004, 1559049879022, 18, 2, 20
1559049880005, 1559049880025, 20, 3, 23
1559049881005, 1559049881017, 12, 3, 15
1559049882004, 1559049882029, 25, 3, 28
1559049883005, 1559049883016, 11, 3, 14
1559049884004, 1559049884040, 36, 2, 38
1559049885002, 1559049885018, 16, 1, 17
1559049886006, 1559049886048, 42, 2, 44
1559049887005, 1559049887036, 31, 3, 34
1559049888004, 1559049888034, 30, 2, 32
1559049889002, 1559049889007, 5, 1, 6
1559049890004, 1559049890034, 30, 2, 32
1559049891003, 1559049891019, 16, 1, 17
1559049892001, 1559049892015, 14, 0, 14
1559049893004, 1559049893014, 10, 2, 12
1559049894004, 1559049894051, 47, 3, 50
1559049895003, 1559049895019, 16, 2, 18
1559049896004, 1559049896017, 13, 3, 16
1559049897003, 1559049897015, 12, 2, 14
1559049898004, 1559049898018, 14, 3, 17
1559049899003, 1559049899018, 15, 2, 17
1559049900003, 1559049900016, 13, 2, 15
1559049901003, 1559049901014, 11, 2, 13
1559049902002, 1559049902006, 4, 1, 5
1559049903003, 1559049903018, 15, 1, 16
1559049904004, 1559049904015, 11, 2, 13
1559049905003, 1559049905017, 14, 2, 16
1559049906003, 1559049906015, 12, 2, 14
1559049907002, 1559049907009, 7, 1, 8
1559049981699, 1559049981965, 266, 49, 315
1559049982003, 1559049982051, 48, 2, 50
1559049983011, 1559049983077, 66, 9, 75
1559049984015, 1559049984114, 99, 6, 105
1559049985002, 1559049985064, 62, 1, 63
1559049986005, 1559049986072, 67, 3, 70
1559049987005, 1559049987023, 18, 2, 20
1559049988005, 1559049988019, 14, 3, 17
1559049989005, 1559049989036, 31, 3, 34
1559049990002, 1559049990036, 34, 1, 35
1559049991004, 1559049991057, 53, 2, 55
1559049992005, 1559049992040, 35, 3, 38
1559049993005, 1559049993039, 34, 3, 37
1559049994005, 1559049994025, 20, 3, 23
1559049995004, 1559049995020, 16, 2, 18
1559049996005, 1559049996026, 21, 2, 23
1559049997005, 1559049997027, 22, 3, 25
1559049998004, 1559049998015, 11, 2, 13
1559049999004, 1559049999015, 11, 3, 14
1559050000003, 1559050000010, 7, 2, 9
1559050001004, 1559050001011, 7, 3, 10
1559050002003, 1559050002020, 17, 2, 19
1559050003005, 1559050003022, 17, 4, 21
1559050004016, 1559050004032, 16, 14, 30
1559050005003, 1559050005021, 18, 2, 20
1559050006003, 1559050006015, 12, 2, 14
1559050007004, 1559050007010, 6, 2, 8
1559050008004, 1559050008010, 6, 2, 8
1559050009003, 1559050009010, 7, 2, 9
1559050010003, 1559050010018, 15, 2, 17
1559050011004, 1559050011015, 11, 2, 13
1559050012004, 1559050012011, 7, 2, 9
1559050013004, 1559050013009, 5, 2, 7
1559050014004, 1559050014019, 15, 3, 18
1559050015003, 1559050015009, 6, 2, 8
1559050016003, 1559050016018, 15, 2, 17
1559050017004, 1559050017024, 20, 2, 22
1559050018003, 1559050018027, 24, 1, 25
1559050019001, 1559050019008, 7, 0, 7
1559050020003, 1559050020020, 17, 2, 19
1559050021004, 1559050021017, 13, 2, 15
1559050022004, 1559050022018, 14, 2, 16
1559050023004, 1559050023017, 13, 2, 15
1559050024003, 1559050024023, 20, 1, 21
1559050025002, 1559050025011, 9, 2, 11
1559050026002, 1559050026006, 4, 1, 5
1559050027002, 1559050027011, 9, 1, 10
1559050028003, 1559050028053, 50, 2, 52
1559050029003, 1559050029008, 5, 2, 7
1559050030004, 1559050030015, 11, 2, 13
1559050031001, 1559050031006, 5, 1, 6
1559050032004, 1559050032022, 18, 2, 20
1559050033004, 1559050033016, 12, 2, 14
1559050034003, 1559050034015, 12, 2, 14
1559050035002, 1559050035014, 12, 1, 13
1559050036003, 1559050036015, 12, 2, 14
1559050037001, 1559050037006, 5, 1, 6
1559050038002, 1559050038007, 5, 1, 6
1559050039003, 1559050039013, 10, 2, 12
1559050040001, 1559050040005, 4, 1, 5
1559050041003, 1559050041018, 15, 2, 17
1559050042003, 1559050042016, 13, 2, 15
1559050043003, 1559050043014, 11, 2, 13
1559050044002, 1559050044006, 4, 1, 5
1559050045002, 1559050045006, 4, 1, 5
1559050046001, 1559050046009, 8, 0, 8
1559050047001, 1559050047009, 8, 1, 9
1559050048002, 1559050048017, 15, 1, 16
1559050049002, 1559050049013, 11, 1, 12
1559050050003, 1559050050010, 7, 2, 9
1559050051002, 1559050051028, 26, 1, 27
1559050052001, 1559050052006, 5, 0, 5
1559050053003, 1559050053049, 46, 3, 49
1559050054004, 1559050054011, 7, 1, 8
1559050409365, 1559050409617, 252, 49, 301
1559050410005, 1559050410102, 97, 3, 100
1559050411002, 1559050411044, 42, 1, 43
1559050412006, 1559050412145, 139, 3, 142
1559050413005, 1559050413051, 46, 2, 48
1559050414005, 1559050414033, 28, 2, 30
1559050415005, 1559050415038, 33, 3, 36
1559050416001, 1559050416038, 37, 1, 38
1559050417004, 1559050417040, 36, 2, 38
1559050418005, 1559050418067, 62, 2, 64
1559050419009, 1559050419033, 24, 6, 30
1559050420002, 1559050420042, 40, 1, 41
1559050421005, 1559050421028, 23, 3, 26
1559050422006, 1559050422030, 24, 3, 27
1559050423006, 1559050423035, 29, 3, 32
1559050424004, 1559050424016, 12, 2, 14
1559050425002, 1559050425037, 35, 1, 36
1559050426005, 1559050426054, 49, 4, 53
1559050427006, 1559050427032, 26, 3, 29
1559050428004, 1559050428033, 29, 2, 31
1559050429003, 1559050429022, 19, 2, 21
1559050430006, 1559050430028, 22, 5, 27
1559050431006, 1559050431031, 25, 5, 30
1559050432004, 1559050432022, 18, 2, 20
1559050433003, 1559050433012, 9, 2, 11
1559050434003, 1559050434016, 13, 2, 15
1559050435004, 1559050435011, 7, 2, 9
1559050436004, 1559050436010, 6, 2, 8
1559050437004, 1559050437014, 10, 2, 12
1559050438004, 1559050438012, 8, 2, 10
1559050439004, 1559050439013, 9, 2, 11
1559050440004, 1559050440010, 6, 2, 8
1559050441004, 1559050441011, 7, 2, 9
1559050442003, 1559050442018, 15, 2, 17
1559050443002, 1559050443006, 4, 1, 5
1559050444003, 1559050444010, 7, 2, 9
1559050445003, 1559050445011, 8, 2, 10
1559050446004, 1559050446011, 7, 2, 9
1559050447003, 1559050447009, 6, 2, 8
1559050448003, 1559050448010, 7, 2, 9
1559050449003, 1559050449014, 11, 2, 13
1559050450004, 1559050450010, 6, 2, 8
1559050451004, 1559050451010, 6, 2, 8
1559050452003, 1559050452014, 11, 1, 12
1559050453003, 1559050453010, 7, 2, 9
1559050454002, 1559050454008, 6, 1, 7
1559050455003, 1559050455009, 6, 1, 7
1559050456003, 1559050456010, 7, 2, 9
1559050457003, 1559050457027, 24, 2, 26
1559050458003, 1559050458011, 8, 1, 9
1559050459003, 1559050459008, 5, 2, 7
1559050460003, 1559050460010, 7, 2, 9
1559050461002, 1559050461009, 7, 1, 8
1559050462003, 1559050462010, 7, 1, 8
1559050463003, 1559050463010, 7, 2, 9
1559050464003, 1559050464010, 7, 1, 8
1559050465003, 1559050465015, 12, 2, 14
1559050466002, 1559050466011, 9, 1, 10
1559050467003, 1559050467009, 6, 1, 7
1559050468002, 1559050468048, 46, 1, 47
1559050469003, 1559050469010, 7, 1, 8
1559050470003, 1559050470016, 13, 1, 14
1559050471001, 1559050471006, 5, 0, 5
1559050472003, 1559050472009, 6, 2, 8
1559050473002, 1559050473014, 12, 1, 13
1559050670142, 1559050670443, 301, 54, 355
1559050671005, 1559050671054, 49, 3, 52
1559050672003, 1559050672027, 24, 1, 25
1559050673005, 1559050673031, 26, 3, 29
1559050674005, 1559050674053, 48, 3, 51
1559050675004, 1559050675024, 20, 2, 22
